stateCode,stateName,localBodyCode,localBodyName,localBodyType,districtCode,districtName,status
10,Bihar,299300,Rahui,Town Panchayat,209.0,Nalanda,FULL MATCH
10,Bihar,299301,Ekangarsarai,Town Panchayat,209.0,Nalanda,FULL MATCH
10,Bihar,299316,Rajgir,Municipality,209.0,Nalanda,FULL MATCH
10,Bihar,299337,Noorsarai,Town Panchayat,209.0,Nalanda,FULL MATCH
10,Bihar,299454,Nalanda,Town Panchayat,209.0,Nalanda,FULL MATCH
10,Bihar,300553,Pawapuri,Town Panchayat,209.0,Nalanda,FULL MATCH
10,Bihar,249684,Nawada,Municipality,210.0,Nawada,FULL MATCH
10,Bihar,249686,Hisua,Municipality,210.0,Nawada,FULL MATCH
10,Bihar,300554,Rajauli,Town Panchayat,210.0,Nawada,FULL MATCH
10,Bihar,249560,Ramnagar,Town Panchayat,211.0,Pashchim Champaran,FULL MATCH
10,Bihar,249561,Narkatiaganj,Municipality,211.0,Pashchim Champaran,FULL MATCH
10,Bihar,249562,Bagaha,Municipality,211.0,Pashchim Champaran,FULL MATCH
10,Bihar,249563,Chanpatia,Town Panchayat,211.0,Pashchim Champaran,FULL MATCH
10,Bihar,249564,Bettiah,Municipal Corporations,211.0,Pashchim Champaran,FULL MATCH
10,Bihar,249662,Jagdishpur,Town Panchayat,211.0,Pashchim Champaran,AMBIGUOUS MATCH
10,Bihar,299237,Bhawanipur,Town Panchayat,211.0,Pashchim Champaran,AMBIGUOUS MATCH
10,Bihar,300555,Lauria,Town Panchayat,211.0,Pashchim Champaran,FULL MATCH
10,Bihar,301353,Yogapatti,Town Panchayat,211.0,Pashchim Champaran,FULL MATCH
10,Bihar,249615,Sonepur,Municipality,212.0,Patna,FULL MATCH
10,Bihar,249647,Maner,Municipality,212.0,Patna,FULL MATCH
10,Bihar,249648,Danapur,Municipality,212.0,Patna,FULL MATCH
10,Bihar,249650,Patna,Municipal Corporations,212.0,Patna,AMBIGUOUS MATCH
10,Bihar,249651,Phulwari Sharif,Municipality,212.0,Patna,FULL MATCH
10,Bihar,249652,Masaurhi,Municipality,212.0,Patna,FULL MATCH
10,Bihar,249653,Fatuha,Municipality,212.0,Patna,FULL MATCH
10,Bihar,249654,Khusrupur,Town Panchayat,212.0,Patna,FULL MATCH
10,Bihar,249656,Barh,Municipality,212.0,Patna,FULL MATCH
10,Bihar,249657,Mokama,Municipality,212.0,Patna,FULL MATCH
10,Bihar,265437,Parsa Bazar,Town Panchayat,212.0,Patna,AMBIGUOUS MATCH
10,Bihar,276644,Bikarm,Town Panchayat,212.0,Patna,FULL MATCH
10,Bihar,276645,Naubatpur,Town Panchayat,212.0,Patna,FULL MATCH
10,Bihar,277098,Bakhtiyarpur,Municipality,212.0,Patna,FULL MATCH
10,Bihar,299176,Bihta,Municipality,212.0,Patna,FULL MATCH
10,Bihar,299178,Sampatchak,Municipality,212.0,Patna,FULL MATCH
10,Bihar,299196,Punpun,Town Panchayat,212.0,Patna,FULL MATCH
10,Bihar,299205,Paliganj,Town Panchayat,212.0,Patna,FULL MATCH
10,Bihar,249565,Raxaul,Municipality,213.0,Purbi Champaran,FULL MATCH
10,Bihar,249566,Sugauli,Town Panchayat,213.0,Purbi Champaran,FULL MATCH
10,Bihar,249567,Dhaka,Municipality,213.0,Purbi Champaran,FULL MATCH
10,Bihar,249568,Motihari,Municipal Corporations,213.0,Purbi Champaran,FULL MATCH
10,Bihar,249570,Areraj,Town Panchayat,213.0,Purbi Champaran,FULL MATCH
10,Bihar,249571,Chakia,Municipality,213.0,Purbi Champaran,FULL MATCH
10,Bihar,277126,Kesaria,Town Panchayat,213.0,Purbi Champaran,FULL MATCH
10,Bihar,277127,Pakri Dayal,Town Panchayat,213.0,Purbi Champaran,FULL MATCH
10,Bihar,277128,Mehsi,Town Panchayat,213.0,Purbi Champaran,FULL MATCH
10,Bihar,299129,Pipra,Town Panchayat,213.0,Purbi Champaran,AMBIGUOUS MATCH
10,Bihar,300556,Macharganwa,Town Panchayat,213.0,Purbi Champaran,FULL MATCH
10,Bihar,249592,Purnea,Municipal Corporations,214.0,Purnia,FULL MATCH
10,Bihar,249627,Naugachhia,Municipality,214.0,Purnia,FULL MATCH
10,Bihar,277133,Banmankhi,Municipality,214.0,Purnia,FULL MATCH
10,Bihar,299209,Kursela,Town Panchayat,214.0,Purnia,FULL MATCH
10,Bihar,299233,Kasba,Municipality,214.0,Purnia,FULL MATCH
10,Bihar,299234,Banmankhi,Municipality,214.0,Purnia,FULL MATCH
10,Bihar,299236,Dhamdaha,Town Panchayat,214.0,Purnia,FULL MATCH
10,Bihar,299237,Bhawanipur,Town Panchayat,214.0,Purnia,AMBIGUOUS MATCH
10,Bihar,299238,Rupauli,Town Panchayat,214.0,Purnia,FULL MATCH
10,Bihar,300557,Jankinagar,Town Panchayat,214.0,Purnia,FULL MATCH
10,Bihar,249667,Koath,Town Panchayat,215.0,Rohtas,FULL MATCH
10,Bihar,249668,Bikramganj,Municipality,215.0,Rohtas,FULL MATCH
10,Bihar,249669,Nokha,Municipality,215.0,Rohtas,FULL MATCH
10,Bihar,249670,Sasaram,Municipal Corporations,215.0,Rohtas,FULL MATCH
10,Bihar,249671,Dehri Dalmianagar,Municipality,215.0,Rohtas,FULL MATCH
10,Bihar,276405,Kochas,Town Panchayat,215.0,Rohtas,FULL MATCH
10,Bihar,276646,Nasriganj,Town Panchayat,215.0,Rohtas,FULL MATCH
10,Bihar,299204,Kudra,Town Panchayat,215.0,Rohtas,FULL MATCH
10,Bihar,299304,Karakat,Town Panchayat,215.0,Rohtas,FULL MATCH
10,Bihar,299306,Dinara,Town Panchayat,215.0,Rohtas,FULL MATCH
10,Bihar,299307,Chenari,Town Panchayat,215.0,Rohtas,FULL MATCH
10,Bihar,301296,ROHTAS,Town Panchayat,215.0,Rohtas,FULL MATCH
10,Bihar,305270,JAMHAUR,Town Panchayat,215.0,Rohtas,FULL MATCH
10,Bihar,299160,Nauhatta,Town Panchayat,216.0,Saharsa,FULL MATCH
10,Bihar,299162,Kahra,Town Panchayat,216.0,Saharsa,FULL MATCH
10,Bihar,299163,Sour Bazar,Town Panchayat,216.0,Saharsa,FULL MATCH
10,Bihar,299164,Simri Bakhtiarpur,Municipality,216.0,Saharsa,FULL MATCH
10,Bihar,249619,Samastipur,Municipal Corporations,217.0,Samastipur,FULL MATCH
10,Bihar,249621,Dalsinghsarai,Municipality,217.0,Samastipur,FULL MATCH
10,Bihar,249622,Rosera,Municipality,217.0,Samastipur,FULL MATCH
10,Bihar,299173,Sarairanjan,Town Panchayat,217.0,Samastipur,FULL MATCH
10,Bihar,299195,Singhia,Town Panchayat,217.0,Samastipur,FULL MATCH
10,Bihar,299229,Shahpur Patori,Municipality,217.0,Samastipur,FULL MATCH
10,Bihar,299448,Tajpur,Municipality,217.0,Samastipur,FULL MATCH
10,Bihar,300559,Musri Gharari,Town Panchayat,217.0,Samastipur,FULL MATCH
10,Bihar,249611,Rivilganj,Town Panchayat,218.0,Saran,FULL MATCH
10,Bihar,249612,Chapra,Municipal Corporations,218.0,Saran,FULL MATCH
10,Bihar,249613,Marhaura,Town Panchayat,218.0,Saran,FULL MATCH
10,Bihar,249614,Dighwara,Town Panchayat,218.0,Saran,FULL MATCH
10,Bihar,249615,Sonepur,Municipality,218.0,Saran,FULL MATCH
10,Bihar,253219,Sahebganj,Municipality,218.0,Saran,AMBIGUOUS MATCH
10,Bihar,265437,Parsa Bazar,Town Panchayat,218.0,Saran,AMBIGUOUS MATCH
10,Bihar,265438,Ekma Bazar,Town Panchayat,218.0,Saran,FULL MATCH
10,Bihar,299156,Manjhi,Town Panchayat,218.0,Saran,FULL MATCH
10,Bihar,299157,Mashrakh,Town Panchayat,218.0,Saran,FULL MATCH
10,Bihar,299159,Jalalpur,Town Panchayat,218.0,Saran,FULL MATCH
10,Bihar,299232,Amour,Town Panchayat,218.0,Saran,FULL MATCH
10,Bihar,300560,Kopa,Town Panchayat,218.0,Saran,FULL MATCH
10,Bihar,300561,Gopalpur,Town Panchayat,218.0,Saran,FULL MATCH
10,Bihar,249641,Sheikhpura,Municipality,219.0,Sheikhpura,FULL MATCH
10,Bihar,277103,Barbigha,Municipality,219.0,Sheikhpura,FULL MATCH
10,Bihar,299150,Sheikhopur Sarai,Town Panchayat,219.0,Sheikhpura,FULL MATCH
10,Bihar,299151,Chewara,Town Panchayat,219.0,Sheikhpura,FULL MATCH
10,Bihar,249574,Belsand,Town Panchayat,220.0,Sheohar,FULL MATCH
10,Bihar,299145,Sheohar,Municipality,220.0,Sheohar,FULL MATCH
10,Bihar,299223,Minapur,Town Panchayat,220.0,Sheohar,FULL MATCH
10,Bihar,249573,Bairgania,Municipality,221.0,Sitamarhi,FULL MATCH
10,Bihar,249574,Belsand,Town Panchayat,221.0,Sitamarhi,FULL MATCH
10,Bihar,249575,Sitamarhi,Municipal Corporations,221.0,Sitamarhi,FULL MATCH
10,Bihar,249577,Janakpur Road,Municipality,221.0,Sitamarhi,FULL MATCH
10,Bihar,260469,Bisahi,Municipality,221.0,Sitamarhi,FULL MATCH
10,Bihar,290059,Sursand,Town Panchayat,221.0,Sitamarhi,FULL MATCH
10,Bihar,299149,Pupri,Municipality,221.0,Sitamarhi,FULL MATCH
10,Bihar,299161,Sonbarsa,Town Panchayat,221.0,Sitamarhi,FULL MATCH
10,Bihar,299291,Benipatti,Town Panchayat,221.0,Sitamarhi,FULL MATCH
10,Bihar,249604,Kataiya,Town Panchayat,222.0,Siwan,FULL MATCH
10,Bihar,249605,Mirganj,Municipality,222.0,Siwan,FULL MATCH
10,Bihar,249606,Gopalganj,Municipality,222.0,Siwan,FULL MATCH
10,Bihar,249608,Siwan,Municipality,222.0,Siwan,FULL MATCH
10,Bihar,249609,Maharajganj,Town Panchayat,222.0,Siwan,FULL MATCH
10,Bihar,249610,Mairwa,Town Panchayat,222.0,Siwan,FULL MATCH
10,Bihar,249658,Shahpur,Town Panchayat,222.0,Siwan,FULL MATCH
10,Bihar,277131,Barauli,Municipality,222.0,Siwan,FULL MATCH
10,Bihar,299132,Hussainganj,Town Panchayat,222.0,Siwan,FULL MATCH
10,Bihar,299133,Hasanpura,Town Panchayat,222.0,Siwan,FULL MATCH
10,Bihar,299134,Andar,Town Panchayat,222.0,Siwan,FULL MATCH
10,Bihar,299136,Guthani,Town Panchayat,222.0,Siwan,FULL MATCH
10,Bihar,299138,Hathua,Town Panchayat,222.0,Siwan,FULL MATCH
10,Bihar,299139,Basantpur,Town Panchayat,222.0,Siwan,FULL MATCH
10,Bihar,299143,Barharia,Town Panchayat,222.0,Siwan,FULL MATCH
10,Bihar,299271,Mirganj,Town Panchayat,222.0,Siwan,AMBIGUOUS MATCH
10,Bihar,249581,Ghoghardiha,Town Panchayat,223.0,Supaul,FULL MATCH
10,Bihar,249582,Nirmali,Town Panchayat,223.0,Supaul,FULL MATCH
10,Bihar,249583,Birpur,Town Panchayat,223.0,Supaul,FULL MATCH
10,Bihar,249584,Supaul,Municipality,223.0,Supaul,FULL MATCH
10,Bihar,299128,Tribeniganj,Municipality,223.0,Supaul,FULL MATCH
10,Bihar,299129,Pipra,Town Panchayat,223.0,Supaul,AMBIGUOUS MATCH
10,Bihar,300562,Simrahi,Town Panchayat,223.0,Supaul,FULL MATCH
10,Bihar,249616,Lalganj,Municipality,224.0,Vaishali,FULL MATCH
10,Bihar,249617,Hajipur,Municipality,224.0,Vaishali,FULL MATCH
10,Bihar,249618,Mahnar,Municipality,224.0,Vaishali,FULL MATCH
10,Bihar,277125,Mahua,Municipality,224.0,Vaishali,FULL MATCH
10,Bihar,299127,Patepur,Town Panchayat,224.0,Vaishali,FULL MATCH
10,Bihar,299273,Jandaha,Town Panchayat,224.0,Vaishali,FULL MATCH
10,Bihar,300563,Goraul,Town Panchayat,224.0,Vaishali,FULL MATCH
10,Bihar,253281,Arwal,Municipality,611.0,Arwal,FULL MATCH
10,Bihar,299116,Kurtha,Town Panchayat,611.0,Arwal,FULL MATCH
10,Bihar,249585,Jogabani,Municipality,,,NO MATCH
10,Bihar,249599,Saharsa,Municipal Corporations,,,NO MATCH
10,Bihar,249649,Khagaul,Municipality,,,NO MATCH
10,Bihar,276643,Bihat,Municipality,,,NO MATCH
11,Sikkim,249693,Nayabazar Jorethang Nagar Panchayat,Town Panchayat,225.0,Gangtok,FULL MATCH
11,Sikkim,249694,Gangtok (M Corp.),Municipal Corporations,225.0,Gangtok,FULL MATCH
11,Sikkim,249695,Singtam (Np),Town Panchayat,225.0,Gangtok,FULL MATCH
11,Sikkim,249689,Mangan Nagar Panchayat,Town Panchayat,226.0,Mangan,FULL MATCH
11,Sikkim,249693,Nayabazar Jorethang Nagar Panchayat,Town Panchayat,226.0,Mangan,FULL MATCH
11,Sikkim,249692,Namchi Municipal Council,Municipality,227.0,Namchi,FULL MATCH
11,Sikkim,249693,Nayabazar Jorethang Nagar Panchayat,Town Panchayat,227.0,Namchi,FULL MATCH
11,Sikkim,249690,Gyalshing Nagar Panchayat,Town Panchayat,228.0,Gyalshing,FULL MATCH
11,Sikkim,249695,Singtam (Np),Town Panchayat,741.0,Pakyong,FULL MATCH
11,Sikkim,290460,Rangpo (Np),Town Panchayat,741.0,Pakyong,AMBIGUOUS MATCH
11,Sikkim,249693,Nayabazar Jorethang Nagar Panchayat,Town Panchayat,742.0,Soreng,FULL MATCH
12,Arunachal Pradesh,249710,Namsai,Town Panchayat,229.0,Changlang,FULL MATCH
12,Arunachal Pradesh,249711,Changlang,Town Panchayat,229.0,Changlang,FULL MATCH
12,Arunachal Pradesh,249712,Jairampur,Town Panchayat,229.0,Changlang,FULL MATCH
12,Arunachal Pradesh,299586,Bordumsa,Town Panchayat,229.0,Changlang,FULL MATCH
12,Arunachal Pradesh,299590,Kharsang,Town Panchayat,229.0,Changlang,FULL MATCH
12,Arunachal Pradesh,249700,Seppa,Town Panchayat,231.0,East Kameng,FULL MATCH
12,Arunachal Pradesh,299587,Chayangtajo,Town Panchayat,231.0,East Kameng,FULL MATCH
12,Arunachal Pradesh,299591,Lemmi,Town Panchayat,231.0,East Kameng,FULL MATCH
12,Arunachal Pradesh,249707,Pasighat,Town Panchayat,232.0,East Siang,AMBIGUOUS MATCH
12,Arunachal Pradesh,276622,Pasighat,Municipality,232.0,East Siang,FULL MATCH
12,Arunachal Pradesh,299592,Ruksin,Town Panchayat,232.0,East Siang,FULL MATCH
12,Arunachal Pradesh,299594,Sangram,Town Panchayat,233.0,Kurung Kumey,FULL MATCH
12,Arunachal Pradesh,249709,Tezu,Town Panchayat,234.0,Lohit,FULL MATCH
12,Arunachal Pradesh,249708,Roing,Town Panchayat,235.0,Lower Dibang Valley,FULL MATCH
12,Arunachal Pradesh,299585,Raga,Town Panchayat,236.0,Lower Subansiri,FULL MATCH
12,Arunachal Pradesh,249701,Itanagar,Town Panchayat,237.0,Papum Pare,FULL MATCH
12,Arunachal Pradesh,249702,Naharlagun,Town Panchayat,237.0,Papum Pare,FULL MATCH
12,Arunachal Pradesh,276621,Itanagar,Municipal Corporations,237.0,Papum Pare,FULL MATCH
12,Arunachal Pradesh,299583,Kimin,Town Panchayat,237.0,Papum Pare,FULL MATCH
12,Arunachal Pradesh,299584,Doimukh,Town Panchayat,237.0,Papum Pare,FULL MATCH
12,Arunachal Pradesh,299596,Yachuli,Town Panchayat,237.0,Papum Pare,FULL MATCH
12,Arunachal Pradesh,249698,Tawang,Town Panchayat,238.0,Tawang,FULL MATCH
12,Arunachal Pradesh,249713,Deomali,Town Panchayat,239.0,Tirap,FULL MATCH
12,Arunachal Pradesh,249714,Khonsa,Town Panchayat,239.0,Tirap,FULL MATCH
12,Arunachal Pradesh,249704,Daporijo,Town Panchayat,241.0,Upper Subansiri,FULL MATCH
12,Arunachal Pradesh,299582,Dumporijo,Town Panchayat,241.0,Upper Subansiri,FULL MATCH
12,Arunachal Pradesh,249699,Bomdila,Town Panchayat,242.0,West Kameng,FULL MATCH
12,Arunachal Pradesh,299589,Kalaktang,Town Panchayat,242.0,West Kameng,FULL MATCH
12,Arunachal Pradesh,299593,Rupa,Town Panchayat,242.0,West Kameng,FULL MATCH
12,Arunachal Pradesh,249705,Along,Town Panchayat,243.0,West Siang,FULL MATCH
12,Arunachal Pradesh,249706,Basar,Town Panchayat,243.0,West Siang,FULL MATCH
12,Arunachal Pradesh,299588,Hayuliang,Town Panchayat,628.0,Anjaw,FULL MATCH
12,Arunachal Pradesh,299594,Sangram,Town Panchayat,677.0,Kra Daadi,FULL MATCH
12,Arunachal Pradesh,249710,Namsai,Town Panchayat,678.0,Namsai,FULL MATCH
12,Arunachal Pradesh,249705,Along,Town Panchayat,679.0,Siang,FULL MATCH
12,Arunachal Pradesh,249707,Pasighat,Town Panchayat,679.0,Siang,AMBIGUOUS MATCH
12,Arunachal Pradesh,299585,Raga,Town Panchayat,718.0,Kamle,FULL MATCH
12,Arunachal Pradesh,249700,Seppa,Town Panchayat,723.0,Pakke Kessang,FULL MATCH
12,Arunachal Pradesh,299587,Chayangtajo,Town Panchayat,723.0,Pakke Kessang,FULL MATCH
12,Arunachal Pradesh,299591,Lemmi,Town Panchayat,723.0,Pakke Kessang,FULL MATCH
12,Arunachal Pradesh,249706,Basar,Town Panchayat,724.0,Leparada,FULL MATCH
12,Arunachal Pradesh,299595,Tato,Town Panchayat,725.0,Shi Yomi,FULL MATCH
12,Arunachal Pradesh,299597,Mechuka,Town Panchayat,725.0,Shi Yomi,FULL MATCH
12,Arunachal Pradesh,249703,Ziro,Town Panchayat,786.0,Keyi Panyor,FULL MATCH
12,Arunachal Pradesh,299585,Raga,Town Panchayat,786.0,Keyi Panyor,FULL MATCH
12,Arunachal Pradesh,299596,Yachuli,Town Panchayat,786.0,Keyi Panyor,FULL MATCH
12,Arunachal Pradesh,249700,Seppa,Town Panchayat,787.0,Bichom,FULL MATCH
12,Arunachal Pradesh,299587,Chayangtajo,Town Panchayat,787.0,Bichom,FULL MATCH
12,Arunachal Pradesh,299591,Lemmi,Town Panchayat,787.0,Bichom,FULL MATCH
13,Nagaland,249720,Dimapur Municipal Council,Municipality,244.0,Dimapur,FULL MATCH
13,Nagaland,249721,Chumukedima Town Council,Town Panchayat,244.0,Dimapur,FULL MATCH
13,Nagaland,276217,East Dimapur Town Council,Town Panchayat,244.0,Dimapur,FULL MATCH
13,Nagaland,299083,Niuland Town Council,Town Panchayat,244.0,Dimapur,FULL MATCH
13,Nagaland,299088,Chiephobozou Town Council,Town Panchayat,245.0,Kohima,FULL MATCH
13,Nagaland,249717,Mokokchung Municipal Council,Municipality,246.0,Mokokchung,FULL MATCH
13,Nagaland,253206,Tuli Town Council,Town Panchayat,246.0,Mokokchung,FULL MATCH
13,Nagaland,253207,Changtongya Town Council,Town Panchayat,246.0,Mokokchung,FULL MATCH
13,Nagaland,276221,Mangkolemba Town Council,Town Panchayat,246.0,Mokokchung,FULL MATCH
13,Nagaland,249715,Mon Town Council,Town Panchayat,247.0,Mon,FULL MATCH
13,Nagaland,253203,Naginimora Town Council,Town Panchayat,247.0,Mon,FULL MATCH
13,Nagaland,276216,Aboi Town Council,Town Panchayat,247.0,Mon,FULL MATCH
13,Nagaland,276227,Tizit Town Council,Town Panchayat,247.0,Mon,FULL MATCH
13,Nagaland,276228,Tobu Town Council,Town Panchayat,247.0,Mon,FULL MATCH
13,Nagaland,249723,Phek Town Council,Town Panchayat,248.0,Phek,FULL MATCH
13,Nagaland,253210,Pfutsero Town Council,Town Panchayat,248.0,Phek,FULL MATCH
13,Nagaland,276220,Chozuba Town Council,Town Panchayat,248.0,Phek,FULL MATCH
13,Nagaland,249716,Tuensang Town Council,Town Panchayat,249.0,Tuensang,FULL MATCH
13,Nagaland,249717,Mokokchung Municipal Council,Municipality,249.0,Tuensang,FULL MATCH
13,Nagaland,276218,Longkhim Town Council,Town Panchayat,249.0,Tuensang,FULL MATCH
13,Nagaland,276223,Noklak Town Council,Town Panchayat,249.0,Tuensang,FULL MATCH
13,Nagaland,276225,Shamator Town Council,Town Panchayat,249.0,Tuensang,FULL MATCH
13,Nagaland,249719,Wokha Town Council,Town Panchayat,250.0,Wokha,FULL MATCH
13,Nagaland,249720,Dimapur Municipal Council,Municipality,250.0,Wokha,FULL MATCH
13,Nagaland,276217,East Dimapur Town Council,Town Panchayat,250.0,Wokha,FULL MATCH
13,Nagaland,276219,Bhandari Town Council,Town Panchayat,250.0,Wokha,FULL MATCH
13,Nagaland,299083,Niuland Town Council,Town Panchayat,250.0,Wokha,FULL MATCH
13,Nagaland,249718,Zunheboto Town Council,Town Panchayat,251.0,Zunheboto,FULL MATCH
13,Nagaland,253209,Tseminyu Town Council,Town Panchayat,251.0,Zunheboto,FULL MATCH
13,Nagaland,276220,Chozuba Town Council,Town Panchayat,251.0,Zunheboto,FULL MATCH
13,Nagaland,299085,Aghunato Town Council,Town Panchayat,251.0,Zunheboto,FULL MATCH
13,Nagaland,299086,Atoizu Town Council,Town Panchayat,251.0,Zunheboto,FULL MATCH
13,Nagaland,299087,Satakha Town Council,Town Panchayat,251.0,Zunheboto,FULL MATCH
13,Nagaland,299088,Chiephobozou Town Council,Town Panchayat,251.0,Zunheboto,FULL MATCH
13,Nagaland,249720,Dimapur Municipal Council,Municipality,613.0,Peren,FULL MATCH
13,Nagaland,253204,Peren Town Council,Town Panchayat,613.0,Peren,FULL MATCH
13,Nagaland,253205,Jalukie Town Council,Town Panchayat,613.0,Peren,FULL MATCH
13,Nagaland,253213,Medziphema Town Council,Town Panchayat,613.0,Peren,FULL MATCH
13,Nagaland,276217,East Dimapur Town Council,Town Panchayat,613.0,Peren,FULL MATCH
13,Nagaland,276226,Tening Town Council,Town Panchayat,613.0,Peren,FULL MATCH
13,Nagaland,299083,Niuland Town Council,Town Panchayat,613.0,Peren,FULL MATCH
13,Nagaland,253202,Kiphire Town Council,Town Panchayat,614.0,Kiphire,FULL MATCH
13,Nagaland,276224,Pungro Town Council,Town Panchayat,614.0,Kiphire,FULL MATCH
13,Nagaland,299082,Seyochung Town Council,Town Panchayat,614.0,Kiphire,FULL MATCH
13,Nagaland,253201,Longleng Town Council,Town Panchayat,615.0,Longleng,FULL MATCH
13,Nagaland,253203,Naginimora Town Council,Town Panchayat,615.0,Longleng,FULL MATCH
13,Nagaland,253206,Tuli Town Council,Town Panchayat,615.0,Longleng,FULL MATCH
13,Nagaland,299084,Tamlu Town Council,Town Panchayat,615.0,Longleng,FULL MATCH
13,Nagaland,249716,Tuensang Town Council,Town Panchayat,736.0,Noklak,FULL MATCH
13,Nagaland,276223,Noklak Town Council,Town Panchayat,736.0,Noklak,FULL MATCH
13,Nagaland,276225,Shamator Town Council,Town Panchayat,736.0,Noklak,FULL MATCH
13,Nagaland,253209,Tseminyu Town Council,Town Panchayat,757.0,Tseminyu,FULL MATCH
13,Nagaland,249720,Dimapur Municipal Council,Municipality,758.0,Chumoukedima,FULL MATCH
13,Nagaland,249721,Chumukedima Town Council,Town Panchayat,758.0,Chumoukedima,FULL MATCH
13,Nagaland,253213,Medziphema Town Council,Town Panchayat,758.0,Chumoukedima,FULL MATCH
13,Nagaland,276217,East Dimapur Town Council,Town Panchayat,758.0,Chumoukedima,FULL MATCH
13,Nagaland,299083,Niuland Town Council,Town Panchayat,758.0,Chumoukedima,FULL MATCH
13,Nagaland,249720,Dimapur Municipal Council,Municipality,764.0,Niuland,FULL MATCH
13,Nagaland,249721,Chumukedima Town Council,Town Panchayat,764.0,Niuland,FULL MATCH
13,Nagaland,276217,East Dimapur Town Council,Town Panchayat,764.0,Niuland,FULL MATCH
13,Nagaland,299083,Niuland Town Council,Town Panchayat,764.0,Niuland,FULL MATCH
13,Nagaland,249716,Tuensang Town Council,Town Panchayat,765.0,Shamator,FULL MATCH
13,Nagaland,253202,Kiphire Town Council,Town Panchayat,765.0,Shamator,FULL MATCH
13,Nagaland,276223,Noklak Town Council,Town Panchayat,765.0,Shamator,FULL MATCH
13,Nagaland,276224,Pungro Town Council,Town Panchayat,765.0,Shamator,FULL MATCH
13,Nagaland,276225,Shamator Town Council,Town Panchayat,765.0,Shamator,FULL MATCH
13,Nagaland,299082,Seyochung Town Council,Town Panchayat,765.0,Shamator,FULL MATCH
13,Nagaland,276222,Meluri Town Council,Town Panchayat,788.0,Meluri,FULL MATCH
13,Nagaland,249722,Kohima Municipal Council,Municipality,,,NO MATCH
14,Manipur,276501,Bishnupur,Municipality,252.0,Bishnupur,FULL MATCH
14,Manipur,276500,Kakching,Municipality,253.0,Chandel,FULL MATCH
14,Manipur,276510,Sugunu,Municipality,253.0,Chandel,FULL MATCH
14,Manipur,276536,Kakching Khunou,Municipality,253.0,Chandel,FULL MATCH
14,Manipur,276508,Lamlai,Municipality,255.0,Imphal East,FULL MATCH
14,Manipur,276513,Yairipok,Municipality,255.0,Imphal East,FULL MATCH
14,Manipur,276527,Andro,Municipality,255.0,Imphal East,FULL MATCH
14,Manipur,276547,Imphal,Municipal Corporations,255.0,Imphal East,FULL MATCH
14,Manipur,276548,Lilong (Imphal West),Municipality,255.0,Imphal East,FULL MATCH
14,Manipur,276506,Oinam,Municipality,256.0,Imphal West,FULL MATCH
14,Manipur,276509,Shikhong Sekmai,Municipality,256.0,Imphal West,FULL MATCH
14,Manipur,276515,Nambol,Municipality,256.0,Imphal West,FULL MATCH
14,Manipur,276525,Kwakta,Municipality,256.0,Imphal West,FULL MATCH
14,Manipur,276545,Lamsang,Municipality,256.0,Imphal West,FULL MATCH
14,Manipur,276547,Imphal,Municipal Corporations,256.0,Imphal West,FULL MATCH
14,Manipur,276548,Lilong (Imphal West),Municipality,256.0,Imphal West,FULL MATCH
14,Manipur,276549,Wangoi,Municipality,256.0,Imphal West,FULL MATCH
14,Manipur,276550,Thongkhong Laxmi,Municipality,256.0,Imphal West,FULL MATCH
14,Manipur,276551,Samourou,Municipality,256.0,Imphal West,FULL MATCH
14,Manipur,276552,Mayang Imphal,Municipality,256.0,Imphal West,FULL MATCH
14,Manipur,276553,Sekmai,Municipality,256.0,Imphal West,FULL MATCH
14,Manipur,276498,Thoubal,Municipality,259.0,Thoubal,FULL MATCH
14,Manipur,276502,Lilong (Thoubal),Municipality,259.0,Thoubal,FULL MATCH
14,Manipur,276511,Wangjing Lamding,Municipality,259.0,Thoubal,FULL MATCH
14,Manipur,276513,Yairipok,Municipality,259.0,Thoubal,FULL MATCH
14,Manipur,276527,Andro,Municipality,259.0,Thoubal,FULL MATCH
14,Manipur,276546,Heirok,Municipality,259.0,Thoubal,FULL MATCH
14,Manipur,276548,Lilong (Imphal West),Municipality,259.0,Thoubal,FULL MATCH
14,Manipur,276552,Mayang Imphal,Municipality,259.0,Thoubal,FULL MATCH
14,Manipur,276500,Kakching,Municipality,711.0,Kakching,FULL MATCH
14,Manipur,276510,Sugunu,Municipality,711.0,Kakching,FULL MATCH
14,Manipur,276536,Kakching Khunou,Municipality,711.0,Kakching,FULL MATCH
14,Manipur,276509,Shikhong Sekmai,Municipality,712.0,Kangpokpi,FULL MATCH
14,Manipur,276545,Lamsang,Municipality,712.0,Kangpokpi,FULL MATCH
14,Manipur,276553,Sekmai,Municipality,712.0,Kangpokpi,FULL MATCH
14,Manipur,276503,Jiribam,Municipality,713.0,Jiribam,FULL MATCH
14,Manipur,276501,Bishnupur,Municipality,714.0,Noney,FULL MATCH
14,Manipur,276503,Jiribam,Municipality,714.0,Noney,FULL MATCH
14,Manipur,276503,Jiribam,Municipality,715.0,Pherzawl,FULL MATCH
14,Manipur,276508,Lamlai,Municipality,717.0,Kamjong,FULL MATCH
14,Manipur,276513,Yairipok,Municipality,717.0,Kamjong,FULL MATCH
14,Manipur,276527,Andro,Municipality,717.0,Kamjong,FULL MATCH
14,Manipur,276505,Kumbi,Municipality,,,NO MATCH
