stateCode,localBodyCode,localBodyName,localBodyType,districtCode,districtName,status
36,290063,Choppandandi,Municipality,"508, 681, 682",Karimnagar | Jagitial | Peddapalli,FULL MATCH
36,290064,Kothapally,Municipality,508,Karimnagar,FULL MATCH
36,290067,Yellareddy,Municipality,685,Kamareddy,FULL MATCH
36,290068,Wyra,Municipality,509,Khammam,FULL MATCH
36,290069,Dornakal,Municipality,688,Mahabubabad,FULL MATCH
36,290070,Maripeda,Municipality,688,Mahabubabad,FULL MATCH
36,290071,Thorrur,Municipality,"522, 688",Warangal | Mahabubabad,FULL MATCH
36,290072,Makthal,Municipality,721,Narayanpet,FULL MATCH
36,290073,Bhootpur,Municipality,"512, 693",Mahabubnagar | Wanaparthy,FULL MATCH
36,290074,Kosgi,Municipality,"512, 698, 721",Mahabubnagar | Vikarabad | Narayanpet,FULL MATCH
36,290075,Chennur,Municipality,684,Mancherial,FULL MATCH
36,290076,Kyathanpally,Municipality,684,Mancherial,FULL MATCH
36,290077,Luxettipet,Municipality,684,Mancherial,FULL MATCH
36,290078,Ramayampet,Municipality,513,Medak,FULL MATCH
36,290079,Toopran,Municipality,"513, 692",Medak | Siddipet,FULL MATCH
36,290080,Narsapur,Municipality,"513, 691",Medak | Sangareddy,FULL MATCH
36,290081,Dammaiguda,Municipality,700,Medchal Malkajgiri,FULL MATCH
36,290082,Nagaram,Municipality,700,Medchal Malkajgiri,FULL MATCH
36,290083,Pocharam,Municipality,700,Medchal Malkajgiri,FULL MATCH
36,290084,Ghatkesar,Municipality,700,Medchal Malkajgiri,FULL MATCH
36,290085,Gundlapochampally,Municipality,700,Medchal Malkajgiri,FULL MATCH
36,290086,Thumkunta,Municipality,700,Medchal Malkajgiri,FULL MATCH
36,290087,Nizampet,Municipal Corporations,700,Medchal Malkajgiri,FULL MATCH
36,290088,Kompally,Municipality,700,Medchal Malkajgiri,FULL MATCH
36,290089,Chityal,Municipality,514,Nalgonda,FULL MATCH
36,290090,Haliya,Municipality,514,Nalgonda,FULL MATCH
36,290091,Chandur,Municipality,514,Nalgonda,FULL MATCH
36,290092,Khanapur,Municipality,680,Nirmal,FULL MATCH
36,290093,Bheemgal,Municipality,516,Nizamabad,FULL MATCH
36,290094,Manthani,Municipality,"682, 687",Peddapalli | Jayashankar Bhupalapally,FULL MATCH
36,290095,Sulthanabad,Municipality,682,Peddapalli,FULL MATCH
36,290096,Manikonda,Municipality,518,Ranga Reddy,FULL MATCH
36,290097,Narsingi,Municipality,518,Ranga Reddy,FULL MATCH
36,290098,Bandlaguda Jagir,Municipal Corporations,518,Ranga Reddy,FULL MATCH
36,290099,Adibatla,Municipality,518,Ranga Reddy,FULL MATCH
36,290100,Shankarpally,Municipality,518,Ranga Reddy,FULL MATCH
36,290102,Thukkuguda,Municipality,518,Ranga Reddy,FULL MATCH
36,290104,Amangal,Municipality,518,Ranga Reddy,FULL MATCH
36,290131,Narayankhed,Municipality,"685, 691",Kamareddy | Sangareddy,FULL MATCH
36,290132,Cherial,Municipality,"689, 692",Jangoan | Siddipet,FULL MATCH
36,290133,Nereducharla,Municipality,"514, 696",Nalgonda | Suryapet,FULL MATCH
36,290134,Thirumalagiri,Municipality,"696, 697",Suryapet | Yadadri Bhuvanagiri,FULL MATCH
36,290135,Parigi,Municipality,"518, 698",Ranga Reddy | Vikarabad,FULL MATCH
36,290136,Kodangal,Municipality,"698, 721",Vikarabad | Narayanpet,FULL MATCH
36,290137,Wardhannapet,Municipality,"522, 686, 689",Warangal | Hanumakonda | Jangoan,FULL MATCH
36,290138,Kothakota,Municipality,"512, 693",Mahabubnagar | Wanaparthy,FULL MATCH
36,290139,Pebbair,Municipality,693,Wanaparthy,FULL MATCH
36,290140,Atmakur,Municipality,"512, 693",Mahabubnagar | Wanaparthy,FULL MATCH
36,290141,Mothkur,Municipality,697,Yadadri Bhuvanagiri,FULL MATCH
36,290142,Amarchinta,Municipality,"512, 693, 721",Mahabubnagar | Wanaparthy | Narayanpet,FULL MATCH
36,290143,Choutuppal,Municipality,697,Yadadri Bhuvanagiri,FULL MATCH
36,290144,Alair,Municipality,697,Yadadri Bhuvanagiri,FULL MATCH
36,290145,Pochamapally,Municipality,697,Yadadri Bhuvanagiri,FULL MATCH
36,290146,Yadagirigutta,Municipality,697,Yadadri Bhuvanagiri,FULL MATCH
36,290147,Naspur,Municipality,684,Mancherial,FULL MATCH
36,290148,Jawaharnagar,Municipal Corporations,700,Medchal Malkajgiri,FULL MATCH
36,290149,Shamshabad,Municipality,518,Ranga Reddy,AMBIGUOUS MATCH
36,290150,Turkayamjal,Municipality,518,Ranga Reddy,FULL MATCH
36,290151,Bollaram,Municipality,"507, 691, 700",Hyderabad | Sangareddy | Medchal Malkajgiri,AMBIGUOUS MATCH
36,290152,Tellapur,Municipality,691,Sangareddy,FULL MATCH
36,290153,Ameenpur,Municipality,691,Sangareddy,FULL MATCH
36,290154,Dundigal,Municipality,700,Medchal Malkajgiri,FULL MATCH
36,290201,Banswada,Municipality,"516, 685",Nizamabad | Kamareddy,FULL MATCH
9,290250,Pakbara,Town Panchayat,"154, 171, 659",Amroha | Moradabad | Sambhal,FULL MATCH
9,290251,Dhakia,Town Panchayat,"132, 171",Bijnor | Moradabad,AMBIGUOUS MATCH
23,290253,Lidhorakhas,Town Panchayat,434,Tikamgarh,FULL MATCH
23,290256,Kari,Town Panchayat,434,Tikamgarh,FULL MATCH
23,290257,Jatara,Town Panchayat,434,Tikamgarh,FULL MATCH
23,290258,Badagaon,Town Panchayat,434,Tikamgarh,FULL MATCH
23,290271,Tonk Khurd,Town Panchayat,402,Dewas,FULL MATCH
23,290272,Pipalrawan,Town Panchayat,402,Dewas,FULL MATCH
23,290276,Baldevgarh,Town Panchayat,"420, 434",Panna | Tikamgarh,FULL MATCH
23,290285,Tikamgarh,Municipality,434,Tikamgarh,FULL MATCH
23,290306,Khargapur,Town Panchayat,434,Tikamgarh,FULL MATCH
23,290323,Jeron Khalsa,Town Panchayat,"434, 722",Tikamgarh | Niwari,FULL MATCH
23,290343,Palera,Town Panchayat,434,Tikamgarh,FULL MATCH
27,290358,Kadegaon.,Town Panchayat,"484, 493",Nagpur | Sangli,AMBIGUOUS MATCH
20,290364,Badaki Suriya,Town Panchayat,329,Giridih,FULL MATCH
23,290379,Dhamnod- Dhar,Town Panchayat,402,Dewas,FULL MATCH
23,290381,Suwasra,Town Panchayat,416,Mandsaur,FULL MATCH
23,290382,Niwari,Town Panchayat,"415, 434, 722",Mandla | Tikamgarh | Niwari,AMBIGUOUS MATCH
23,290383,Kothri,Town Panchayat,427,Sehore,FULL MATCH
23,290389,Bagali,Town Panchayat,402,Dewas,FULL MATCH
23,290390,Dindori,Town Panchayat,404,Dindori,FULL MATCH
23,290392,Mehgaon,Town Panchayat,395,Bhind,FULL MATCH
23,290394,Dahi,Town Panchayat,403,Dhar,FULL MATCH
23,290395,Pipla Narayanwar,Town Panchayat,785,Pandhurna,FULL MATCH
23,290429,Tendukheda- Narsimhapur,Town Panchayat,418,Narsimhapur,FULL MATCH
27,290430,Dhanki,Town Panchayat,500,Yavatmal,FULL MATCH
6,290431,Ambala Sadar,Notified Area Council,58,Ambala,FULL MATCH
8,290432,Thanagaji,Town Panchayat,"87, 98, 112, 117, 782",Alwar | Dholpur | Rajsamand | Udaipur | Kotputli-Behror,AMBIGUOUS MATCH
27,290433,Chandgad.,Town Panchayat,480,Kolhapur,FULL MATCH
27,290434,Hatkanangale.,Town Panchayat,480,Kolhapur,FULL MATCH
33,290447,Rameswaram,Municipality,583,Ramanathapuram,FULL MATCH
33,290455,Kangeyam,Municipality,634,Tiruppur,FULL MATCH
11,290460,Rangpo (Np),Town Panchayat,741,Pakyong,AMBIGUOUS MATCH
23,290462,Tendukheda- Damoh,Town Panchayat,400,Damoh,FULL MATCH
23,293808,Damua,Municipality,399,Chhindwara,FULL MATCH
23,293809,Ganjbasoda,Municipality,437,Vidisha,FULL MATCH
23,293817,Athana,Town Panchayat,419,Neemuch,FULL MATCH
23,293818,Taricharkala,Town Panchayat,722,Niwari,FULL MATCH
23,293819,New Ramnagar,Town Panchayat,"426, 784",Satna | Maihar,FULL MATCH
23,293820,Salichauka,Town Panchayat,418,Narsimhapur,FULL MATCH
23,293821,Prithvipur,Town Panchayat,722,Niwari,FULL MATCH
23,293822,Karahi,Town Panchayat,414,Khargone (West Nimar),FULL MATCH
23,293826,Patera,Town Panchayat,400,Damoh,FULL MATCH
23,293827,Orchha,Town Panchayat,"434, 722",Tikamgarh | Niwari,FULL MATCH
8,293842,Kota-North,Municipal Corporations,109,Kota,FULL MATCH
8,293843,Jodhpur-North,Municipal Corporations,107,Jodhpur,AMBIGUOUS MATCH
8,293844,Greater Jaipur,Municipal Corporations,102,Jaipur,FULL MATCH
36,294879,Nandikonda,Municipality,514,Nalgonda,FULL MATCH
28,296250,Penukonda,Town Panchayat,"517, 754, 790",Prakasam | Sri Sathya Sai | Markapuram,AMBIGUOUS MATCH
28,296256,Akiveedu,Town Panchayat,"517, 523, 790",Prakasam | West Godavari | Markapuram,AMBIGUOUS MATCH
28,296257,Kuppam,Municipality,503,Chittoor,FULL MATCH
28,296259,Kamalapuram,Town Panchayat,790,Markapuram,FULL MATCH
28,296260,Bethamcherla,Town Panchayat,"517, 755, 790",Prakasam | Nandyal | Markapuram,AMBIGUOUS MATCH
28,296261,Dachepalli,Town Panchayat,"517, 751, 790",Prakasam | Palnadu | Markapuram,AMBIGUOUS MATCH
28,296262,Gurajala,Town Panchayat,"517, 751, 790",Prakasam | Palnadu | Markapuram,AMBIGUOUS MATCH
28,296263,Darsi,Town Panchayat,790,Markapuram,FULL MATCH
28,296264,Kondapalli,Municipality,749,Ntr,FULL MATCH
28,296328,Buchireddypalem,Town Panchayat,"515, 517, 790",Sri Potti Sriramulu Nellore | Prakasam | Markapuram,AMBIGUOUS MATCH
22,296874,Risali,Municipal Corporations,378,Durg,FULL MATCH
27,296909,Aundha Nagnath,Town Panchayat,"477, 489",Hingoli | Parbhani,FULL MATCH
27,296910,Sengaon,Town Panchayat,477,Hingoli,FULL MATCH
27,296912,Rajgurunagar,Municipality,490,Pune,FULL MATCH
8,296915,Laxmangarh (Alwar),Town Panchayat,"87, 98, 112, 117",Alwar | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,296916,Ramgarh (Alwar),Town Panchayat,"87, 98, 112, 117",Alwar | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,296922,Paota-Pragpura,Municipality,"102, 112, 117, 782",Jaipur | Rajsamand | Udaipur | Kotputli-Behror,AMBIGUOUS MATCH
8,296923,Bansur,Town Panchayat,"98, 112, 117, 782",Dholpur | Rajsamand | Udaipur | Kotputli-Behror,AMBIGUOUS MATCH
8,296924,Bhopalgarh,Town Panchayat,"98, 107, 112, 117",Dholpur | Jodhpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,296925,Bassi,Town Panchayat,"97, 98, 102, 112, 117",Dausa | Dholpur | Jaipur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,296926,Mandawari,Town Panchayat,"98, 112, 117",Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,296927,Jawal,Town Panchayat,115,Sirohi,FULL MATCH
8,296930,Sarmathura,Town Panchayat,"98, 112, 117",Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,296931,Baseri,Town Panchayat,"98, 112, 117",Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,296932,Sapotra,Municipality,"108, 112, 117",Karauli | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,296933,Sultanpur,Town Panchayat,"98, 109, 112, 117",Dholpur | Kota | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,296934,Atru,Town Panchayat,"89, 98, 112, 117",Baran | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,296935,Lalgarh-Jattan,Town Panchayat,"100, 101",Ganganagar | Hanumangarh,FULL MATCH
8,296936,Bamanwas,Town Panchayat,"98, 112, 113, 117",Dholpur | Rajsamand | Sawai Madhopur | Udaipur,AMBIGUOUS MATCH
29,296954,Kadaba,Town Panchayat,534,Dakshina Kannada,FULL MATCH
29,296955,Rattihalli,Town Panchayat,540,Haveri,FULL MATCH
18,296973,Jamugurihat Mb,Municipality,301,Sonitpur,FULL MATCH
29,296975,Madanayakanahalli,City Municipal Council,"525, 526",Bengaluru Urban | Bengaluru Rural,FULL MATCH
29,296976,Hunasagi,Town Panchayat,635,Yadgir,FULL MATCH
29,296977,Ajjampura,Town Panchayat,532,Chikkamagaluru,FULL MATCH
29,296978,Kalagi,Town Panchayat,538,Kalaburagi,FULL MATCH
1,296984,Municipal Committee Kalakote,Municipality,12,Rajouri,FULL MATCH
1,296985,Municipal Committee Watergam,Municipality,"3, 8",Baramulla | Kupwara,FULL MATCH
9,296986,Chhutmalpura,Town Panchayat,177,Saharanpur,FULL MATCH
1,296987,Municipal Committee Devsar,Municipality,622,Kulgam,FULL MATCH
1,296988,Municipal Committee Yaripora,Municipality,622,Kulgam,FULL MATCH
1,296989,Municipal Committee Frisal,Municipality,622,Kulgam,FULL MATCH
1,296990,Municipal Committee Ashmuqam,Municipality,1,Anantnag,FULL MATCH
1,296991,Municipal Committee Seer Hamdan,Municipality,1,Anantnag,FULL MATCH
18,296992,Sipajhar Mb,Municipality,"283, 617",Darrang | Udalguri,FULL MATCH
18,296999,Kajalgaon Tc,Town Panchayat,281,Bongaigaon,FULL MATCH
27,297006,Pandharpur,Municipality,496,Solapur,FULL MATCH
2,297009,Amb,Town Panchayat,26,Una,FULL MATCH
2,297010,Kandaghat,Town Panchayat,25,Solan,FULL MATCH
2,297011,Nirmand,Town Panchayat,20,Kullu,FULL MATCH
2,297012,Anni,Town Panchayat,20,Kullu,FULL MATCH
2,297013,Chirgaon,Town Panchayat,23,Shimla,FULL MATCH
2,297014,Nerwa,Town Panchayat,23,Shimla,FULL MATCH
2,297015,Shahpur,Town Panchayat,18,Kangra,FULL MATCH
36,297017,Kothur,Municipality,518,Ranga Reddy,FULL MATCH
9,297020,Hata,Municipality,160,Kushinagar,FULL MATCH
9,297022,Gangaghat,Municipality,186,Unnao,FULL MATCH
9,297023,Khekada,Municipality,124,Baghpat,FULL MATCH
9,297024,Kushinagar,Municipality,160,Kushinagar,AMBIGUOUS MATCH
9,297025,Bhinga,Municipality,181,Shrawasti,FULL MATCH
9,297026,Dataganj,Municipality,133,Budaun,FULL MATCH
9,297027,Gajralua,Municipality,154,Amroha,FULL MATCH
9,297029,Campierganj,Town Panchayat,148,Gorakhpur,FULL MATCH
9,297031,Ganeshpur,Town Panchayat,"131, 178",Basti | Sant Kabir Nagar,FULL MATCH
9,297032,Shamshabad,Town Panchayat,118,Agra,FULL MATCH
9,297033,Madrak,Town Panchayat,119,Aligarh,FULL MATCH
9,297034,Gaurabadshahpur,Town Panchayat,152,Jaunpur,FULL MATCH
9,297036,Tamkuhi Raj,Town Panchayat,160,Kushinagar,FULL MATCH
9,297037,Rajpur,Town Panchayat,156,Kanpur Dehat,FULL MATCH
9,297038,Lambhua,Town Panchayat,185,Sultanpur,FULL MATCH
9,297039,Mohanlalganj,Town Panchayat,162,Lucknow,FULL MATCH
9,297040,Partawal,Town Panchayat,164,Mahrajganj,FULL MATCH
9,297041,Paniyara,Town Panchayat,"151, 153",Jalaun | Jhansi,FULL MATCH
9,297042,Kohdaur,Town Panchayat,174,Pratapgarh,FULL MATCH
9,297044,Dala Bazar,Town Panchayat,184,Sonbhadra,FULL MATCH
9,297045,Pisawa,Town Panchayat,"119, 183",Aligarh | Sitapur,AMBIGUOUS MATCH
9,297046,Pakadia Naugawa,Town Panchayat,173,Pilibhit,FULL MATCH
9,297047,Narpat Nagar Doondawala,Town Panchayat,176,Rampur,FULL MATCH
9,297048,Banthra,Town Panchayat,180,Shahjahanpur,FULL MATCH
9,297049,Nigohi,Town Panchayat,"173, 180",Pilibhit | Shahjahanpur,FULL MATCH
9,297050,Biskohar,Town Panchayat,182,Siddharthnagar,FULL MATCH
9,297051,Kapilavastu,Town Panchayat,182,Siddharthnagar,FULL MATCH
9,297053,Baghnagar Urf Bakhira,Town Panchayat,178,Sant Kabir Nagar,FULL MATCH
9,297054,Suwansa Bazar,Town Panchayat,174,Pratapgarh,FULL MATCH
9,297055,Ait,Town Panchayat,"151, 153",Jalaun | Jhansi,FULL MATCH
9,297056,Badhani Chafa,Town Panchayat,182,Siddharthnagar,FULL MATCH
9,297057,Banda,Town Panchayat,"128, 165, 180",Banda | Mahoba | Shahjahanpur,AMBIGUOUS MATCH
9,297058,Barnahal,Town Panchayat,166,Mainpuri,FULL MATCH
9,297059,Belhar Kala,Town Panchayat,178,Sant Kabir Nagar,FULL MATCH
9,297060,Bhanpur Kaswa,Town Panchayat,133,Budaun,FULL MATCH
9,297061,Bharatbhari,Town Panchayat,"131, 182",Basti | Siddharthnagar,FULL MATCH
9,297062,Brijmanganj,Town Panchayat,164,Mahrajganj,FULL MATCH
9,297063,Dahagwan,Town Panchayat,"133, 659",Budaun | Sambhal,FULL MATCH
9,297064,Daranagar,Town Panchayat,158,Kaushambi,FULL MATCH
9,297065,Fazilnagar,Town Panchayat,137,Deoria,FULL MATCH
9,297066,Gaayghat,Town Panchayat,131,Basti,FULL MATCH
9,297067,Itwa,Town Panchayat,182,Siddharthnagar,FULL MATCH
9,297068,Kachgaon,Town Panchayat,152,Jaunpur,FULL MATCH
9,297070,Payagpur,Town Panchayat,125,Bahraich,FULL MATCH
9,297071,Agawanpur,Town Panchayat,171,Moradabad,FULL MATCH
9,297073,Babhnan Bazar,Town Panchayat,131,Basti,FULL MATCH
9,297075,Boodhanpur,Town Panchayat,"123, 132",Azamgarh | Bijnor,AMBIGUOUS MATCH
9,297076,Chandaus,Town Panchayat,119,Aligarh,FULL MATCH
9,297077,Chhitauni,Town Panchayat,160,Kushinagar,FULL MATCH
9,297078,Duddhi,Town Panchayat,184,Sonbhadra,FULL MATCH
9,297079,Khiwai,Town Panchayat,169,Meerut,FULL MATCH
9,297081,Makkhanpur,Town Panchayat,143,Firozabad,FULL MATCH
9,297083,Nagra,Town Panchayat,126,Ballia,FULL MATCH
9,297084,Nasirabad,Town Panchayat,175,Rae Bareli,FULL MATCH
9,297085,Nighasan,Town Panchayat,159,Kheri,FULL MATCH
9,297086,Poorav Pashchim Shareera,Town Panchayat,158,Kaushambi,FULL MATCH
9,297087,Prithviganj,Town Panchayat,174,Pratapgarh,FULL MATCH
9,297088,Rampur (Jaunpur),Town Panchayat,152,Jaunpur,FULL MATCH
9,297089,Raniya,Town Panchayat,156,Kanpur Dehat,FULL MATCH
9,297090,Saifani,Town Panchayat,"171, 659",Moradabad | Sambhal,FULL MATCH
9,297091,Zafrabad,Town Panchayat,152,Jaunpur,FULL MATCH
27,297092,Sillod Municipal Council,Municipality,469,Chhatrapati Sambhajinagar,FULL MATCH
36,297095,Nakrekal,Municipality,514,Nalgonda,FULL MATCH
24,297099,Mundra-Baroi,Municipality,449,Kachchh,FULL MATCH
23,297114,Bandri,Town Panchayat,425,Sagar,FULL MATCH
23,297116,Malthone,Town Panchayat,425,Sagar,FULL MATCH
6,297117,Manesar,Municipal Corporations,62,Gurugram,FULL MATCH
23,297118,Niwali Bujurg,Town Panchayat,393,Barwani,FULL MATCH
23,297119,Thikri,Town Panchayat,"393, 397, 414",Barwani | Burhanpur | Khargone (West Nimar),FULL MATCH
5,297128,Chaukhutiya,Town Panchayat,45,Almora,FULL MATCH
29,297129,Bainduru,Town Panchayat,549,Udupi,FULL MATCH
29,297131,Tikota,Town Panchayat,530,Vijayapura,FULL MATCH
29,297132,Yadrami,Town Panchayat,538,Kalaburagi,FULL MATCH
29,297133,Huliyaru,Town Panchayat,548,Tumakuru,FULL MATCH
23,297136,Manpur (Umaria),Town Panchayat,402,Dewas,FULL MATCH
9,297495,Kasba Sangrampur Urf Unwal,Town Panchayat,148,Gorakhpur,FULL MATCH
9,297623,Asothar,Town Panchayat,142,Fatehpur,FULL MATCH
9,297651,Musanagar,Town Panchayat,"156, 157",Kanpur Dehat | Kanpur Nagar,FULL MATCH
9,297714,Said Nagli,Town Panchayat,154,Amroha,FULL MATCH
9,297735,Nawabganj,Town Panchayat,130,Bareilly,FULL MATCH
9,297756,Khirauni(Suchittaganj),Town Panchayat,140,Ayodhya,FULL MATCH
9,297758,Kumarganj,Town Panchayat,140,Ayodhya,FULL MATCH
9,297802,Shahjahanpur,Municipal Corporations,180,Shahjahanpur,FULL MATCH
9,297807,Kalan,Town Panchayat,180,Shahjahanpur,FULL MATCH
9,297820,Rataul,Town Panchayat,124,Baghpat,FULL MATCH
9,297861,Ratsar Kala,Town Panchayat,126,Ballia,FULL MATCH
9,297864,Kanchausi,Town Panchayat,122,Auraiya,FULL MATCH
27,297866,Municipal Council Armori,Municipality,475,Gadchiroli,FULL MATCH
9,297922,Achal Ganj,Town Panchayat,186,Unnao,FULL MATCH
23,297930,Gunnor,Town Panchayat,420,Panna,FULL MATCH
9,298093,Munderwa,Town Panchayat,"131, 178",Basti | Sant Kabir Nagar,FULL MATCH
9,298095,Nagar Bazar,Town Panchayat,"131, 182",Basti | Siddharthnagar,FULL MATCH
9,298096,Kaptanganj Basti,Town Panchayat,131,Basti,FULL MATCH
9,298115,Gabhana,Town Panchayat,119,Aligarh,FULL MATCH
27,298888,Dehu,Town Panchayat,490,Pune,FULL MATCH
27,298893,Mahalung Shripur,Municipality,496,Solapur,FULL MATCH
27,298902,Ghugus,Municipality,473,Chandrapur,FULL MATCH
9,298915,Chauk,Town Panchayat,164,Mahrajganj,FULL MATCH
23,298917,Bilhara,Town Panchayat,425,Sagar,FULL MATCH
23,298918,Sirali,Town Panchayat,408,Harda,FULL MATCH
23,298919,Ghodadongri,Town Panchayat,394,Betul,FULL MATCH
23,298920,Shahpur,Town Panchayat,394,Betul,FULL MATCH
23,298921,Rannod,Town Panchayat,432,Shivpuri,FULL MATCH
23,298922,Bhensoda,Town Panchayat,416,Mandsaur,FULL MATCH
23,298923,Roun,Town Panchayat,431,Sheopur,FULL MATCH
23,298924,Malanpur,Town Panchayat,395,Bhind,FULL MATCH
23,298925,Dabhaura,Town Panchayat,424,Rewa,FULL MATCH
23,298926,Bakho,Town Panchayat,,,NO MATCH
23,298927,Dola,Town Panchayat,390,Anuppur,FULL MATCH
23,298928,Doomar Kachhar,Town Panchayat,390,Anuppur,FULL MATCH
23,298931,Bistan,Town Panchayat,"397, 414",Burhanpur | Khargone (West Nimar),FULL MATCH
23,298932,Chhapara,Town Panchayat,428,Seoni,FULL MATCH
23,298933,Keolari,Town Panchayat,415,Mandla,FULL MATCH
23,298934,Surkhi,Town Panchayat,425,Sagar,FULL MATCH
9,298935,Jahagirganj,Town Panchayat,121,Ambedkar Nagar,FULL MATCH
19,298972,Dankuni,Municipality,312,Hooghly,AMBIGUOUS MATCH
22,298990,Samoda,Town Panchayat,"387, 644",Raipur | Balodabazar-Bhatapara,FULL MATCH
22,298991,Chandkhuri,Town Panchayat,"377, 387, 645",Dhamtari | Raipur | Gariyaband,FULL MATCH
8,298994,Uchchain,Town Panchayat,"91, 98, 112, 117",Bharatpur | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,298995,Sikri,Town Panchayat,"98, 112, 117, 767",Dholpur | Rajsamand | Udaipur | Deeg,AMBIGUOUS MATCH
9,299009,Charwa,Town Panchayat,158,Kaushambi,FULL MATCH
9,299010,Mau Mustkil,Town Panchayat,136,Chitrakoot,FULL MATCH
9,299012,Ramganj (Pratapgarh),Town Panchayat,174,Pratapgarh,FULL MATCH
9,299013,Dhakwa (Pratapgarh),Town Panchayat,174,Pratapgarh,FULL MATCH
9,299017,Kaisharganj,Town Panchayat,125,Bahraich,FULL MATCH
9,299018,Barauli,Town Panchayat,"134, 167",Bulandshahr | Mathura,AMBIGUOUS MATCH
9,299023,Jawan Sikandpur,Town Panchayat,119,Aligarh,FULL MATCH
9,299027,Mahmoodpur Mafi,Town Panchayat,"171, 659",Moradabad | Sambhal,FULL MATCH
9,299053,Anpara,Town Panchayat,184,Sonbhadra,FULL MATCH
9,299069,Dadiyal,Town Panchayat,154,Amroha,FULL MATCH
9,299071,Kurthijafarpur,Town Panchayat,168,Mau,FULL MATCH
9,299081,Ram Sanehi Ghat,Town Panchayat,129,Bara Banki,FULL MATCH
13,299082,Seyochung Town Council,Town Panchayat,"614, 765",Kiphire | Shamator,FULL MATCH
13,299083,Niuland Town Council,Town Panchayat,"244, 250, 613, 758, 764",Dimapur | Wokha | Peren | Chumoukedima | Niuland,FULL MATCH
13,299084,Tamlu Town Council,Town Panchayat,615,Longleng,FULL MATCH
13,299085,Aghunato Town Council,Town Panchayat,251,Zunheboto,FULL MATCH
13,299086,Atoizu Town Council,Town Panchayat,251,Zunheboto,FULL MATCH
13,299087,Satakha Town Council,Town Panchayat,251,Zunheboto,FULL MATCH
13,299088,Chiephobozou Town Council,Town Panchayat,"245, 251",Kohima | Zunheboto,FULL MATCH
6,299095,Siwan,Municipality,66,Kaithal,FULL MATCH
6,299096,Adampur,Municipality,"61, 63",Fatehabad | Hisar,FULL MATCH
10,299112,Narpatganj,Town Panchayat,188,Araria,FULL MATCH
10,299113,Jokihat,Town Panchayat,188,Araria,FULL MATCH
10,299114,Raniganj,Town Panchayat,188,Araria,FULL MATCH
10,299116,Kurtha,Town Panchayat,611,Arwal,FULL MATCH
10,299117,Deo,Town Panchayat,189,Aurangabad,FULL MATCH
10,299118,Barun,Town Panchayat,189,Aurangabad,FULL MATCH
10,299120,Baisi ,Town Panchayat,"190, 192",Banka | Bhagalpur,FULL MATCH
10,299121,Katoria,Town Panchayat,190,Banka,FULL MATCH
10,299123,Habibpur,Town Panchayat,"190, 192, 207",Banka | Bhagalpur | Munger,FULL MATCH
10,299126,Sabour,Town Panchayat,"190, 192",Banka | Bhagalpur,FULL MATCH
10,299127,Patepur,Town Panchayat,224,Vaishali,FULL MATCH
10,299128,Tribeniganj,Municipality,223,Supaul,FULL MATCH
10,299129,Pipra,Town Panchayat,"213, 223",Purbi Champaran | Supaul,AMBIGUOUS MATCH
10,299130,Raghopur,Town Panchayat,192,Bhagalpur,FULL MATCH
10,299131,Akbarnagar,Town Panchayat,192,Bhagalpur,FULL MATCH
10,299132,Hussainganj,Town Panchayat,222,Siwan,FULL MATCH
10,299133,Hasanpura,Town Panchayat,222,Siwan,FULL MATCH
10,299134,Andar,Town Panchayat,222,Siwan,FULL MATCH
10,299135,Pirpainti,Town Panchayat,192,Bhagalpur,FULL MATCH
10,299136,Guthani,Town Panchayat,222,Siwan,FULL MATCH
10,299138,Hathua,Town Panchayat,222,Siwan,FULL MATCH
10,299139,Basantpur,Town Panchayat,222,Siwan,FULL MATCH
10,299143,Barharia,Town Panchayat,222,Siwan,FULL MATCH
10,299145,Sheohar,Municipality,220,Sheohar,FULL MATCH
10,299146,Garhani,Town Panchayat,193,Bhojpur,FULL MATCH
10,299148,Suryagadha,Municipality,204,Lakhisarai,FULL MATCH
10,299149,Pupri,Municipality,221,Sitamarhi,FULL MATCH
10,299150,Sheikhopur Sarai,Town Panchayat,219,Sheikhpura,FULL MATCH
10,299151,Chewara,Town Panchayat,"204, 219",Lakhisarai | Sheikhpura,FULL MATCH
10,299156,Manjhi,Town Panchayat,218,Saran,FULL MATCH
10,299157,Mashrakh,Town Panchayat,218,Saran,FULL MATCH
10,299158,KAMTAUL Ahiyari,Town Panchayat,195,Darbhanga,FULL MATCH
10,299159,Jalalpur,Town Panchayat,218,Saran,FULL MATCH
10,299160,Nauhatta,Town Panchayat,216,Saharsa,FULL MATCH
10,299161,Sonbarsa,Town Panchayat,221,Sitamarhi,FULL MATCH
